city,hotelName,overallRating,individualReview,individualRating,polarityScore,normalizedPolarityScore,meanPolarityScore
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"The room, location cross proximity with KLCC, mynews convenience, frontdesk.. Limited food choice due to covid19. Small parking space..",8,-0.2263,3.8685,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"The room is so clean and nice. The limited space for parking and duration taken for checkin. I’ve wait almost 2 hours to get in the room and pool is limited pax, i don’t have chance to enter..",7,0.6961,8.4805,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Was welcomed by really friendly staffs. Although waiting time to check in took about an hour but masih selesa. I love the room so much. Spacious and very clean. Will definitely come back for a longer stay!.,10,0.9582,9.791,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Room. Long checkin time. Had to wait 3 hours to be checked in.,7,0,5,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"The room was spacious, ample and it is very convenient to have the place so near to KLCC. The entrance is a bit confusing,perhaps there should be a signage to the lobby.When we came,there was no Ascott's staff in front to man the area,so we couldn't ask anyone..",8,-0.296,3.52,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Service is very good
Parking spacious
Room very clean
New furnitures and maintain well. Faulty hob
Not so cold aircon.",8.8,0.7172,8.586,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Comfortable and suitable for families.... Breakfast service so bad....,9,0.5106,7.553,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"The staff upgraded the room and allow late check out. The room is big and very comfy n luxurious. The long queue during the check-in. With no aircond in the lobby, queing since 3.30pm till 630pm. But the room isnt ready. Got the key at 7pm.",8,-0.3204,3.398,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,The room. Maybe breakfast should more choices.,10,0,5,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Clean Room, great location. Long queue for check in.",9,0.7783,8.8915,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"The lady at reception was very professional. Forgot to ask her name but really good customer service. The room was beautiful and well cleaned.. The AC could not be adjusted. The room was freezing and was not able to switch it off. If it could be adjusted, I would like to stay again..",9,0.9427,9.7135,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Spacious, clean, modern design. Room is complete with microwave, fridge, stove, cooking utensils, coffee machine, toaster, cutlery, and free flow drinking water from water purifier at the pantry/kitchen. You don't have to request for extra drinking water. 
It is just 4 minutes walk to Suria KLCC.
Will definitely come again.. The check-in process took so long. It is full house, everyone came at the same time for check-in. If you're checking in during weekend, be prepared to stand in line for more than an hour.
The kids pool quite dirty..",10,0.7512,8.756,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,The arrangement for check in was poor. Only 1 counter available. Arrangement for swimming pool usage was not practical. One session allocation was 3 hrs. This will limit the no of people can use the swimming pool. Air conditioning system was not working as intended. The price we paid was not worth the service received. Will not stay here again..,3,-0.7154,1.423,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Room n facilities. Too long que.. Maybe because school holiday.. Pls add another service counter. Roo.,10,0.0772,5.386,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"It’s location, cleanliness.. 1. Long que during checked in. We got our room after 4pm.
2. We were not inform that breakfast will be served in our room during checked in. I found out when my sis called to check on the time in the morning.
3. No housekeeping service during our stay..",8,-0.296,3.52,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"1. the room ok.
2. provide simple cake n simple ballon for my birthday n deco happy birthday. 1. long queue during checkin. no staff entertained to monitor the line that customer long queue, whereby some other custome can cut the queue. if your staff monitor the queue much more better.
2. no bottol watter where customer need to use direct from sinki. not all people comfortable to drink direct from sinki
3. the worst one, ur phone nobody pickup, no no to call either press 0 or 1 nobody call, even call direct no ascott nobody pickup. during checkout need to call for collect luggage nobody help, we need to bring our thing by ourself
4. worst staying even this 4-5 star 
5. service not good
6. staff not friendly during entertain huge crowd during checkin plus school holiday
7. parking so difficult
8. the breakfast provide not paid enough with what we paid. only give simple bf and not nice.
I won't stay and come again in ascott..",4,-0.9334,0.333,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Room was beautiful and comfortable.. Check in process was long and my family ended up having to rush for their solat Zohor. Could have been faster instead of the almost one hour check in..,8,0.5994,7.997,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Really nice room..super clean. The staff is very helpfull..,9,0.7233,8.6165,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Lift was fast and folliw SOP of 4 ppl per elevator.
Room clean and spacious
Aircond cold. 1. Check in 
A. Take hours in queue
B. Long queue
C. Jam pack lobby without control
2. Bath tub
A. Without drain plug
B. Called 4 times. 
C. Very slow response and take hours
3. Check out
Got to queue and luckily not so long as we decided to get out early to beat the queue at lobby
Overall its not enjoy. Ppl jam packed uncontrollable with some do not have patience jumo queue..",4,0.2668,6.334,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"I love how spacious is the apartment. What I didn't like :
Late check in - check in at 5 pm due to long que and the hotel didn't compensate anything 
Dirty bath tub because someone was smoking in it and left the cigarette bud in the bath tub
Breakfast, another sigh it's a packed breakfast and came at 9.30 am and we didn't get to choose and it's not nice.",3,0.5047,7.5235,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Clean, spacious, facilities provided are good, near to klcc. Overall is perfect.. Nothing..",9,0.6808,8.404,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Apartment plus convenience to premier malls - Can keep family together and the vicinity to KLCC n Pavilion. Twice blackout happened but maintenance was quick to come...,9,0,5,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"-The customer service very great
-Room and place very clean
-The city view from balcony also very nice
-Klcc not very far from the place. -Tv don’t have cartoon channel for the kids
-we stayed for 2 nights but at the first night my wife and kid got disturbed by “something “. 😅.",8,0.3269,6.6345,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Walking distance to klcc n the park. Its a really huge apartment. Good view. Spacious rooms n bathrooms with bathtubs. Comfy bed n sofa. Kitchenette n utensils. 
They also hv starbucks on the go at the lobby. Great go of hot choc n latte for morning breakfast before we checked out for our brunch..love love. Not much breakfast choice but its ok,grabfood n FP just a call away. Aircond not really cool?automatically off sometimes.
No comment about pool. Hv to book slots earlier during cmco..",9,0.6461,8.2305,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Was a short stay but we enjoyed our room/apartment; very comfortable. Staffs are friendly. Easy check in. Very near to KLCC, less than 5 minutes walk. There is shaded walk to pavilion as well. Will definitely try Ascott Star when it opens!.",10,0.9776,9.888,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Everything was purfecttt. From location, staff, rooms, cooking and hotel facilities till the amenities.. definitely will come back again soon .. kids enjoy the duck feeding.. pls get duck a partner..he is lonely 😔😔. The drop off area not practical. We hv to pushed the baggage trolly ourselves but grateful there is Ben (Manager) helping us on our arrival. But is just only a small problem. Breakfast can be improved..",9,0.8481,9.2405,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Room furnishings was good. Love the pool area with other amenities on the floor including one of the better laundry rooms I’ve seen in KL. 
There’s a convenience store right downstairs which was truly convenient. 
Tujo, the restaurant on-site, was truly yummy with good prices and service. 
Parking was easy enough. Staff were polite and helpful. 
Love the little pet park and pond that they have next to the reception area, with the koi fish, turtles, and mandarin ducks!. The breakfast option sucked in my opinion. The juice and yogurt was fine, but you didn’t have a choice with the cooked food (it varies daily, and you cannot choose) and it was both cold and tasteless. 
Room faced a funny part of the same building that was full of dead plants. See pic below. I don’t know why the hotel doesn’t clean this area up as it was a bit of an eyesore..",9,0.9446,9.723,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"The room was exeptional with very nice location and amenities below. There’s a market, restaurant and bar right just below the hotel. The front desk receptionist Zana deserves a pack in the back to prepare my room as per requested. It was a very meaningful stay and I definitely will return. Thank you!. None..",10,0.8801,9.4005,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Room was in great order. Pillows, beds was confortable. There was not much noise eventhough it is in the city center. The water was murky at the shower/bath tub. Choice of breakfast can be more variety. Please include local malaysian food. Such as nasi lemak, mee hun goreng etc..",8,0.7703,8.8515,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Perfect location center of KL, convenience & clean.",10,0.7506,8.753,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Huge and comfy. some facilities close due covid.,10,0.3182,6.591,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Location. Booked for a friend, when he arrived at the property, the staff said there’s no booking made when clearly I had forwarded the email with booking number. He had to wait as if I made the wrong booking. The next day, when he wanted to check out, the staff asked him to pay as she said he had to pay at the property. We had made the payment online and in the email, it’s clearly stated “you’ve paid” with card details. Such an unpleasant experience both during check in and check out!.",6,-0.1511,4.2445,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Family really enjoyed at the pool.. The place really safe during pandemic and very clean..,10,0.8683,9.3415,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"1. The rooms and all ensuite bathroom
2. Location
3. Cleanliness. 1. Prefer higher level room..",9,0,5,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"The rooms are exquisite, I stayed in the 2-bedroom apartment and my family really enjoyed our stay. The hotel is just a walking distance to Suria KLCC and KLCC park which is very convenient.. The breakfast which was send to the rooms during the Covid-19 pandemic could be improve further in terms of the choice..",9,0.7574,8.787,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,The breakfast selection was very limited. It would've been wonderful if we could choose between continental or local breakfast.. Breakfast..,7,0.3626,6.813,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Allowed me to check in early and check out late, without a fee! Beautiful, spacious and clean studio apartment, that comes with a huge TV, bathtub, microwave/oven, well prepped kitchen. Self-service Starbucks kiosk at the lobby is a plus, convenient coffee fix during this MCO period.. Placement of TV is odd, but not a deal breaker..",10,0.1702,5.851,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"For the price the property was very convenient for KLCC, Suria and Pavilion shopping malls and places to eat. The apartment had 2 bedrooms and was perfect for a family of 5 and very comfortable..",9,0.807,9.035,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,I like all about Ascott and I do recommend people to come and stay here compared to Platinum suites which I had bad experience with their host which charge me extra. all is good.,10,0.5267,7.6335,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"The room was spacious. For a family of five like mine, it exceeds our expectations. The facilities in the unit were also complete which allow us to cook, make coffee/drinks and the view is exceptional. There is also a convenience store at the Ground level.. I know due to the MCO, breakfast was sent to our rooms, but I think the portion is small and there's no variety. The hotel should give Malaysian options such as nasi lemak, fried mee etc..",8,-0.1531,4.2345,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Location. Parking very limited. Free For one car per unit. The rest have to pay and it expensive.,8,0.2466,6.233,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Location - walking distance to KLCC, Bukit Bintang & MRt stations. Good facilities & amenities. Fully equipped kitchen. Spacious and clean apt.. There's no view of KLCC from the premier 2-bedroom as advertised. Discounts and rate not as advertised (it came without bfast + no view). No receipt issued during check-out nor cancellation of the deposit charges. Paid RM20 for laundry but it came put from the washer & drier still dripping wet :(.",7,-0.6597,1.7015,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Breakfast was average as it was a pre pack one. Location wise is good. Near to mall etc.. The checked in process took so long. Had to queue more than 30 mins. Arrived at the hotel around 3pm. Got to get to the room at 5pm. Lobby was hot with no aircond. Guests did not apply the current SOP with some not wearing the face mask & yet nobody from the hotel cared 
to tell off..",8,0.7717,8.8585,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Beautiful room... Love all the amneties...esp the bath tub... very friendly and helpful staffs... Room sound proofing should be better.,10,0.9556,9.778,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Everything else. Breakfast was a bit dull.,8,-0.4019,2.9905,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Location. 1. The female staff did not allow us to do a late check out even when there were not that many guests coming on that day. After checking out i pretended to check in (obviously she forgot I stayed there earlier) and asked if there are many rooms available and she said yes! Ascott KL, in your adverts, EARLY CHECK IN AND LATE CHECK OUT was kind of your selling point!! 
2. Toilet on the twin bedroom (we stayed in a 3 bedroom suite) was so smelly! Same smell even after housekeeping came to clean it.
3. No extra blankets! How illogical it was. We did not come on busy days. So many unoccupied rooms..",3,0.5722,7.861,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Bed n pillow was very soft..we loved it. Decor was great.. Breakfast serve to room too early...its our vacation . 7.30am is too early. Maybe should request guest prefered time of delivery. We got a 3 rooms apartmnt.only one free parking provided...should atleast give 2 free parking.
The spa didnt answer to.",9,0.8952,9.476,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,great experience with the kids. adjacent to KLCC and you can get there 5 minutes walking..,9,0.6249,8.1245,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"overall is very good.. 1. Breakfast is below expation.
2. car parking is limited..",8,-0.2263,3.8685,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,We had a pleasant stay at the 2br Premier. It was spacious and well equipped. Checking in and out took longer than usual since they were shorthanded. The reception area was too small to hold the crowd. They should set up a numbering system to replace the standing in line queue..,8,0.6597,8.2985,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Location nearest by KLCC just walking distance.
I booked one room with two bad room , all big , good enough for family . and worth for stay with family.
Breakfast since covid situation Ascot delivery breakfast to room every morn1ing with fix menu , this good enough for me.. Since covid situation we can't use other facilities like children playroom , pool ..",9,0.6908,8.454,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Spacious, clean and decoration. None.",10,0.4019,7.0095,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Very Good, Convenient, and very efficient and smooth and fast check in . Welcoming and friendly staff and room are awesome! 
Definitely will come again! Highly recommended!. Packed breakfast should be based on guest preference ; either local or continental.",8,0.9641,9.8205,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Everthing is okey and thnks you ascott hotel for deco my honeymoon .. ww will be repeat again. Nothing.,10,0,5,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,location.,9,0,5,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Clean and comfortable , great location will definitely repeat.. Nil.",10,0.9153,9.5765,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Lovely spacious room with a lot of storage place..,8,0.5859,7.9295,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"The location, staff and room was just perfect. We enjoyed our mini staycation. Would definitely recommend it to anyone looking for a location to stay in the heart of KL. No complaints.",10,0.8074,9.037,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Room was clean and neat, location to KLCC is very near, the fishes and ducks were still there after more than 10 years after my last visit, the response was immediate and excellent by the front desk team. The breakfast option and menu could be improved further. Although the breakfast had to be sent to our rooms due to the SOP, I still think that choices of breakfast could be improved..",9,0.9393,9.6965,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"Spacious 3-bedroom apartment, tv and bathroom in each room.. Long check-in queue but the process was smooth..",10,0,5,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Room facilities and proximity to KLCC.. None.,10,0,5,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"From the staff to location to facilities and price!. Our apartment AC was very hot despite at 16 deg and full blast. We had a themed gathering which requires the AC to be very cold. Despite calling for maintenance twice, the issue still persisted. And since it was the holiday season, there's no room for us to change to. Aside from that ruined memory, the rests were superb at Ascott!.",5,0.4738,7.369,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,Very comfortable and tidy space like a home.. good location... we wil come again... -.,9,0.8399,9.1995,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,It was used to be one of our favourite places to stay when we go to KL for the last 5 years.. The management teams should take customers comments or complaints seriously and immediately and do corrections sincerely..,1,-0.0772,4.614,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"size of the room
clean
very near to KLCC
ample parking and free. none.",8,0.7184,8.592,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"My family of 4 had a staycation in town. We chose Ascott because of its excellent location, only 5-mins walk to KLCC Suria. We stayed in a 2-bedroom suite, it was clean, comfortable and spacious. The decor in the suite is elegant too.. The housekeeping service was not very prompt. Our room was always being cleaned after 2pm. We asked the front desk and the staff said the rooms get cleaned between 10am and 6pm..",8,0.9153,9.5765,7.402825
Kuala Lumpur,Ascott Kuala Lumpur,8.7,"The stay was good. We were lucky to be given a newly refurbished unit. The apartment smells nice and clean. The location is just a walking distance to KLCC.. The check-in took us 40 minutes waiting. Just to find a ready apartment for us. The system doesn't work for them to register us to the apartment. We were there 10 minutes before 3pm. We were hungry bought food early thinking wanted to eat in the apartment but we end up waited for more than 40 minutes and only able to enter our apartment at 3.35pm. The check-in experience was really bad. They should have anticipated a heavy traffic due to festive season but it was so unfortunate. Customers have to be in queue for too long. They only have 3 counter to do both check in and check out. Too many customers were allowed to do late check out. Hence they have difficulty to get the apartment ready for next customer. For a two rooms apartment with no view (we can only see next building) for a price of RM700+, to me it is very expensive..",9,-0.5843,2.0785,7.402825
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Breakfast : Healthy Food - Nice
Breakfast : Melayu Food - Nice
Room : Great
Location : strategic
tq for the Birthday Compliment :).",8,0.9552,9.776,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Room and location, the pools. Breakfast menu too limited choices.",9,-0.2263,3.8685,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Convenient and lavish.,10,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"The property is perfect in any perspectives, from the moment I checked in till I left. The staffs were friendly and welcoming me for the stay. Thanks for J. Lim for her kindness, giving us advice and answered the questions..",10,0.9524,9.762,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Environment, room, location and staff. Valet charges - RM33 per entry...??? Should be more reasonable charges for your customer who's stay at your hotel. My suggestion is for 1st entry, can charge at RM33 and for next entry at the same date should be charge at RM5 - RM10. (Can provide entry card by hotel/valet).",10,-0.5775,2.1125,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Comfortable room and beautiful hotel. Very convenient to commute. Food was great and overall had a wonderful stay.,10,0.9432,9.716,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Room and the view.,10,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Clean, comfortable. Location near Nu sentral.. The autopay parking machine was not working properly. The parking rate supposed to be only RM3 for hotel guest. I have to pay RM 18.The reception staff, Aizad should have told me if the rate is RM18, please dont pay yet and come back to reception to validate again.
The staffs were not friendly especially at buffet counter for breakfast.
Overall, it was not too bad but I will not repeat my stay here..",5,0.6262,8.131,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,I love the hotel more than words can say. From the staff to facilities to restaurants. Thank you so much.,10,0.7717,8.8585,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"The room,the bathtub,the breakfast.. Parking full at the day i arrive..",10,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"location, facility, staff, pool, value for money. can improve more on cleanliness, spot some dust here and there but not so crucial. still acceptable..",9,0.718,8.59,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Bath tub, extremely comfortable bed, wonderful views and helpful front desk. It’s very quiet too despite being next to a bustling transit point..",9,0.8849,9.4245,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Cleanliness.,10,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"The room was spacious, comes with comfy bed and clean surroundings. The staffs were friendly and always ready to assist ☺️ The location was great too! Overall, it was a pleasant stay. Will definitely return for another staycation. Recommended! 🥰.",10,0.9632,9.816,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,All good.,8,0.4404,7.202,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,big pool and friendly staff. no salad section during breakfast..,8,0.25,6.25,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,i like the room very well. the direction of kiblat is in the desk .....i think u must put it in the cilling ...make easy to see.,9,0.7778,8.889,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"I love the bathtub, the pools. Less parking.",10,0.6369,8.1845,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,The view.. The poorly maintained facilities & the fact that the hotel didn’t advise guest to not use the touch & go card for hotel parking as they cannot validate the charges hence inconvenience for guest to have it offset at the touch & go office at Nu Sentral. We like that they offered us an exit parking card as alternative but still much inconvenience in having to go to Nu Sentral. The hotel should arrange with parking operator to offset the touch & go card tor guests in the future..,4,-0.5264,2.368,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Excellent. Nil.,9,0.5719,7.8595,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,floor towel should hang on the glass door instead of put on the bottom of the basin..,9,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,The bed : little bit smell...,7,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,The breakfast buffet was superb..nice food..really enjoy the breakfast... None.,8,0.4939,7.4695,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"The overall service and experience was exquisite. All staff members provided excellent customer service, in particular Jason who assisted us on multiple occasions. We received a free room upgrade upon arrival and was granted a later check-out upon request.. Nothing!.",10,0.8516,9.258,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Good location beside KL sentral. The interior finishing of the room, could be better & luxurious feel for a 5 star hotel.",7,0.7003,8.5015,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"The bed, the location, the breakfast.. Nothing.",10,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Nice interior. Modern. Pool is superb. Excellent food. Great hospitality.. Hdmi cable was broken. No room service menu available. Maybe it was thrown away.,10,0.886,9.43,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,-. Price for one pax Breakfast is too expensive.,8,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Breakfast was so awesome, location is so strategic, the staff so friendly, 6 out of 5 star for one night stayed. Reception can answer phone if anything u want to asked.",10,0.8924,9.462,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,location location location. room didn't provide mini bar service and quality of coffee and tea in the room oyo standard . Pool was over crowded.,5,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"The hospitality was beyond expected. I met one of the staff on the elevator, introduced himself as And when I told him it was my birthday and I was heading out for dinner, I came back with a surprise. He had a blue smiley balloon, a chocolate cupcake and a birthday card placed in my room. I am so happy to have received such an unexpected gift.. Nothing. I only wish the parking was free instead of discounted. I also wish I booked breakfast..",10,0.8599,9.2995,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Staff, room service & bedroom. None..",9,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Cleaniness and the minimalist design..,10,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Room was very cozy and its a good place to stay. I give 5 star!!! Very comfortable.,10,0.811,9.055,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,NIL. NIL.,10,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,room. the baby coat.,8,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,There's a lot of facilities that can be use and it is located strategically at the centre of city. It is accessible for various line of public transport and you can commute conveniently to the attractions around Kuala Lumpur.. I once called the service line and ask for more mineral water as we short of mineral water supply. The staff noted the request but no body send what we asked for..,7,-0.2263,3.8685,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,The best ever hospitality I ever had. Everything.,9,0.6369,8.1845,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Bed quality. The linen and mattress quality were excellent.. Lack of parking facility, was told to park at Sentral Plaza due to no Parking availability, went few rounds and lack of direction on how to go about plus pickup frm Sentral or guidance..",10,-0.7003,1.4985,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Environment and hotel was nice and clean.. All staff was friendly and willing to help... Less parking if got event in the ballroom.. Pls priority its who stay in hotel make them easy parking...,10,0.8481,9.2405,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Loved the premier suite with the spacious bathroom which comes with a bathtub and rain shower. Absolutely in love with the bed so much so that I was glued to it throughout my stay. Room was spotless! Not a single speck of dust! Location was perfect cause it was close to all the cafes I wanted to visit. SOP well maintained. Check in and check out was seamless! And messages were replied promptly by the staff managing booking.com so that’s great! I wish they had told me that the free birthday decoration amenities was just a cute cupcake with a balloon and a birthday card cause my imagination sorta ran wild. 😅 But it was a good surprise nevertheless. Free sanitizer bottle was a nice touch! Definitely good value for money for a 5 star stay! Would come again just for the room itself!. Service was a little slow but it’s understandable as it was during the school holidays but staffs were courteous and attentive so that’s a plus. The breakfast buffet overall was alright but could be better. Was disappointed with
the chicken curry as it was oily and bland. Roti canai seemed like the frozen ones. As for the pool, it seemed to have some debris not sure if it was dried leaves. Also, it would have been great if there were 2 auto pay machines as one was faulty which caused a long queue during check out. Should consider providing at least one set of cutlery and plates for emergency’s. And a pair of free face masks in case one of your patron’s ones gets ruined..",8,0.9904,9.952,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"The staff, room, facilities,,will definitely come back,,.",10,0.4019,7.0095,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,breakfast is great. no comment.,9,0.4404,7.202,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"The room and bed are comfy, the staff service are very helpful and friendly. The central location is great too. Food is excellent, as usual! From in-room dining to breakfast buffet, everything is good!.",9,0.9574,9.787,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Strategic Location.,8,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Location, cleanliness,staff.",9,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,THE POOL WAS NICE. BUFFET BREAKFAST COULD HAVE MORE VARIETY.,8,0.4215,7.1075,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,nice!. nothing.,10,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Clean, neat, fresh, classy & modern. Shower pipe spilled after turn on water..",7,0.872,9.36,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Very2 good. Nothing.,10,0.4404,7.202,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,The Air Conditioner was not cold.,8,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Mr dinesh at reception was expectionally a friendly and pleasant person. Everyone else is also great and outstanding..,10,0.9393,9.6965,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,I really love you coffee!. Maybe breakfast can continue like before at restaurant not at room..,9,0.8066,9.033,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Room - I like the panorama
location - The Best. Had to traverse to reach the door..",9,0.7783,8.8915,7.77284
